id	t_intern_ms	t_extern_ms	state_variables	parameters	status	error_message
{Bungay2003}_{Bungay2003}	119.85099999999602	122.54488468170166	74	110	0.0	
{Bungay2006}_{Bungay2006}	81.71799999999354	84.37860012054443	78	113	0.0	
{Bungay2006a}_{Bungay2006a}	41.67999999999779	43.790221214294434	54	75	0.0	
{Eungdamrong2007}_{Eungdamrong2007}	1166.9094999999961	1167.627453804016	46	119	0.0	
{Froehlich2018}_{Froehlich2018}	238.8619999999995	310.1619482040405	1396	4704	0.0	
{Holzhutter2004}_{Holzhutter2004}	27.695499999999825	28.320670127868652	45	166	0.0	
{Hui2014}_{Hui2014}	8.495999999999967	8.919835090637207	65	113	0.0	
{Lai2014}_{Lai2014}	66.60000000000005	67.27719306945801	195	27	0.0	
{Leber2015}_{Leber2015}	34.24300000000045	34.52587127685547	23	51	0.0	
{Levchenko2000a}_{Levchenko2000a}	47.62200000004398	51.076650619506836	86	300	0.0	
{Liu2011}_{Liu2011}	100.70199999999613	102.81515121459961	42	89	0.0	
{Nakakuki2010}_{Nakakuki2010}	0.0	106.4833402633667	49	141	-10.0	
{ODea2007}_{ODea2007}	4.333999999999861	4.616141319274902	24	70	0.0	
{Ouzounoglou2014}_{Ouzounoglou2014}	23.73550000000006	24.02210235595703	90	20	0.0	
{Pathak2013}_{Pathak2013}	5.9040000000000035	6.436467170715332	57	172	0.0	
{Pathak2013a}_{Pathak2013a}	5.453500000000016	6.00743293762207	52	176	0.0	
{Pritchard2002}_{Pritchard2002}	24.296000000000035	24.677753448486328	25	87	0.0	
{Proctor2010a}_{Proctor2010a}	0.0	1193.1254863739014	136	83	-1.0	
{Proctor2013a}_{Proctor2013a}	358.19000000000074	358.8777780532837	75	131	0.0	
{Qi2013a}_{Qi2013a}	0.0	1328.1073570251465	136	83	-1.0	
{Sasagawa2005}_{Sasagawa2005}	100.15249999999946	101.0807752609253	99	234	0.0	
{Sengupta2015}_{Sengupta2015}	33.454499999999896	35.155415534973145	240	272	0.0	
{Singh2006}_{Singh2006}	0.0	372.35021591186523	68	105	-1.0	
{Sivakumar2011c}_{Sivakumar2011c}	14.169500000000014	14.470934867858887	50	56	0.0	
{Ueda2001}_{Ueda2001}	8.88200000000002	9.166836738586426	13	66	0.0	
{Ung2008}_{Ung2008}	448.1065000000001	449.83386993408203	194	313	0.0	
{Yang2007}_{Yang2007}	367.1095000000014	367.5020933151245	25	54	0.0	
{aguda1999_fig5c}_{model0_aguda1}	10.40449999999764	11.670708656311035	12	32	0.0	
{alexander2010_fig2-user}_{model1_alexander1}	2.945999999999536	4.019975662231445	5	12	0.0	
{alexander2010_fig2-user-2}_{model1_alexander2}	2.6974999999995504	3.7854909896850586	5	13	0.0	
{alsheihk2011_fig3-user}_{model2_alsheihk1}	2.6689999999999117	3.711819648742676	5	7	0.0	
{alsheihk2011_fig4-user}_{model2_alsheihk1}	2.642500000000724	3.7033557891845703	5	7	0.0	
{alsheihk2011_fig5-user}_{model2_alsheihk1}	4.159000000000184	5.262851715087891	5	7	0.0	
