id	t_intern_ms	t_extern_ms	state_variables	parameters	status	error_message
{Bungay2003}_{Bungay2003}	32.89900000000412	35.41386127471924	74	110	0.0	
{Bungay2006}_{Bungay2006}	38.25250000000477	40.877699851989746	78	113	0.0	
{Bungay2006a}_{Bungay2006a}	16.667000000001593	18.71466636657715	54	75	0.0	
{Eungdamrong2007}_{Eungdamrong2007}	24.933499999999867	25.424599647521973	46	119	0.0	
{Froehlich2018}_{Froehlich2018}	151.4554999999998	223.08504581451416	1396	4704	0.0	
{Holzhutter2004}_{Holzhutter2004}	2.3315000000000676	2.8836727142333984	45	166	0.0	
{Hui2014}_{Hui2014}	7.414000000000016	7.833242416381836	65	113	0.0	
{Lai2014}_{Lai2014}	7.342999999999705	7.944703102111816	195	27	0.0	
{Leber2015}_{Leber2015}	12.518000000000017	12.775301933288574	23	51	0.0	
{Levchenko2000a}_{Levchenko2000a}	14.116999999982895	17.453789710998535	86	300	0.0	
{Liu2011}_{Liu2011}	25.038500000004916	27.101874351501465	42	89	0.0	
{Nakakuki2010}_{Nakakuki2010}	0.0	1.8302202224731445	49	141	-4.0	
{ODea2007}_{ODea2007}	0.9935000000000027	1.2820959091186523	24	70	0.0	
{Ouzounoglou2014}_{Ouzounoglou2014}	10.921999999999972	11.173009872436523	90	20	0.0	
{Pathak2013}_{Pathak2013}	2.717000000000006	3.216862678527832	57	172	0.0	
{Pathak2013a}_{Pathak2013a}	2.6884999999999932	3.215909004211426	52	176	0.0	
{Pritchard2002}_{Pritchard2002}	3.5010000000000208	3.8350820541381836	25	87	0.0	
{Proctor2010a}_{Proctor2010a}	124.46250000000032	125.14114379882812	136	83	0.0	
{Proctor2013a}_{Proctor2013a}	54.3815000000004	54.92079257965088	75	131	0.0	
{Qi2013a}_{Qi2013a}	124.1415000000004	124.89986419677734	136	83	0.0	
{Sasagawa2005}_{Sasagawa2005}	12.606499999999997	13.435602188110352	99	234	0.0	
{Sengupta2015}_{Sengupta2015}	26.10900000000032	27.77695655822754	240	272	0.0	
{Singh2006}_{Singh2006}	67.30199999999991	67.83366203308105	68	105	0.0	
