id	t_intern_ms	t_extern_ms	state_variables	parameters	status	error_message
{Bungay2003}_{Bungay2003}	480.65399999998704	483.60395431518555	74	110	0.0	
{Bungay2006}_{Bungay2006}	285.63149999999496	288.668155670166	78	113	0.0	
{Bungay2006a}_{Bungay2006a}	194.8660000000025	197.2883939743042	54	75	0.0	
{Eungdamrong2007}_{Eungdamrong2007}	0.0	213.09006214141846	46	119	-1.0	
{Froehlich2018}_{Froehlich2018}	0.0	4092.97513961792	1396	4704	-1.0	
{Holzhutter2004}_{Holzhutter2004}	144.89999999999998	145.6674337387085	45	166	0.0	
{Hui2014}_{Hui2014}	42.18499999999992	42.68324375152588	65	113	0.0	
{Lai2014}_{Lai2014}	627.2294999999976	628.0423402786255	195	27	0.0	
{Leber2015}_{Leber2015}	0.0	49.88431930541992	23	51	-1.0	
{Levchenko2000a}_{Levchenko2000a}	56.55599999997878	60.1038932800293	86	300	0.0	
{Liu2011}_{Liu2011}	0.0	97.96714782714844	42	89	-1.0	
{Nakakuki2010}_{Nakakuki2010}	3739.7035000001197	3751.199722290039	49	141	0.0	
{ODea2007}_{ODea2007}	24.597999999999786	24.925708770751953	24	70	0.0	
{Ouzounoglou2014}_{Ouzounoglou2014}	213.299500000001	213.69671821594238	90	20	0.0	
{Pathak2013}_{Pathak2013}	11.011500000000012	11.539101600646973	57	172	0.0	
{Pathak2013a}_{Pathak2013a}	14.15599999999985	14.70482349395752	52	176	0.0	
{Pritchard2002}_{Pritchard2002}	481.98749999999905	482.49173164367676	25	87	0.0	
{Proctor2010a}_{Proctor2010a}	0.0	345.4856872558594	136	83	-1.0	
{Proctor2013a}_{Proctor2013a}	0.0	168.6645746231079	75	131	-1.0	
{Qi2013a}_{Qi2013a}	0.0	333.1254720687866	136	83	-1.0	
{Sasagawa2005}_{Sasagawa2005}	628.5269999999973	629.5151710510254	99	234	0.0	
{Sengupta2015}_{Sengupta2015}	80.73499999999962	82.5033187866211	240	272	0.0	
{Singh2006}_{Singh2006}	0.0	168.1123971939087	68	105	-1.0	
{Sivakumar2011c}_{Sivakumar2011c}	47.579000000000065	47.92308807373047	50	56	0.0	
{Ueda2001}_{Ueda2001}	8.68999999999999	8.977651596069336	13	66	0.0	
{Ung2008}_{Ung2008}	0.0	432.8348636627197	194	313	-1.0	
{Yang2007}_{Yang2007}	0.0	72.41582870483398	25	54	-1.0	
{aguda1999_fig5c}_{model0_aguda1}	13.66649999999835	15.020608901977539	12	32	0.0	
