id	t_intern_ms	t_extern_ms	state_variables	parameters	status	error_message
{Bungay2003}_{Bungay2003}	51.23250000000233	53.85005474090576	74	110	0.0	
{Bungay2006}_{Bungay2006}	36.04700000000497	38.70666027069092	78	113	0.0	
{Bungay2006a}_{Bungay2006a}	17.576499999982616	19.669651985168457	54	75	0.0	
{Eungdamrong2007}_{Eungdamrong2007}	573.6464999999903	574.3341445922852	46	119	0.0	
{Froehlich2018}_{Froehlich2018}	111.60949999999991	183.94219875335693	1396	4704	0.0	
{Holzhutter2004}_{Holzhutter2004}	11.40950000000008	11.985301971435547	45	166	0.0	
{Hui2014}_{Hui2014}	2.8430000000000604	3.2645463943481445	65	113	0.0	
{Lai2014}_{Lai2014}	14.605500000000688	15.201926231384277	195	27	0.0	
{Leber2015}_{Leber2015}	16.354499999999945	16.59703254699707	23	51	0.0	
{Levchenko2000a}_{Levchenko2000a}	16.91400000001326	20.36726474761963	86	300	0.0	
{Liu2011}_{Liu2011}	46.66549999998941	48.734426498413086	42	89	0.0	
{Nakakuki2010}_{Nakakuki2010}	0.0	119.70007419586182	49	141	-10.0	
{ODea2007}_{ODea2007}	2.6635000000000417	3.3092498779296875	24	70	0.0	
{Ouzounoglou2014}_{Ouzounoglou2014}	15.43600000000012	16.116738319396973	90	20	0.0	
{Pathak2013}_{Pathak2013}	3.7025000000000112	4.85539436340332	57	172	0.0	
{Pathak2013a}_{Pathak2013a}	3.256000000000043	4.452109336853027	52	176	0.0	
{Pritchard2002}_{Pritchard2002}	24.155000000000058	25.38156509399414	25	87	0.0	
{Proctor2010a}_{Proctor2010a}	0.0	1642.5185203552246	136	83	-1.0	
{Proctor2013a}_{Proctor2013a}	189.250500000001	189.96727466583252	75	131	0.0	
{Qi2013a}_{Qi2013a}	0.0	1551.645278930664	136	83	-1.0	
{Sasagawa2005}_{Sasagawa2005}	49.54300000000046	50.531625747680664	99	234	0.0	
{Sengupta2015}_{Sengupta2015}	12.050500000000042	13.740062713623047	240	272	0.0	
{Singh2006}_{Singh2006}	3849.5874999999987	3850.3929376602173	68	105	0.0	
{Sivakumar2011c}_{Sivakumar2011c}	5.534999999999979	5.824804306030273	50	56	0.0	
{Ueda2001}_{Ueda2001}	2.7914999999999957	3.0711889266967773	13	66	0.0	
{Ung2008}_{Ung2008}	256.415000000002	258.280873298645	194	313	0.0	
{Yang2007}_{Yang2007}	111.97850000000062	112.31756210327148	25	54	0.0	
{aguda1999_fig5c}_{model0_aguda1}	4.899499999998007	6.177306175231934	12	32	0.0	
{alexander2010_fig2-user}_{model1_alexander1}	1.5530000000001811	2.6820898056030273	5	12	0.0	
{alexander2010_fig2-user-2}_{model1_alexander2}	1.6879999999996338	2.8547048568725586	5	13	0.0	
{alsheihk2011_fig3-user}_{model2_alsheihk1}	1.4899999999998852	2.608060836791992	5	7	0.0	
{alsheihk2011_fig4-user}_{model2_alsheihk1}	1.5129999999996837	2.6977062225341797	5	7	0.0	
{alsheihk2011_fig5-user}_{model2_alsheihk1}	3.1139999999999537	4.294395446777344	5	7	0.0	
{alsheihk2011_fig6-user}_{model2_alsheihk1}	1.514499999999972	2.646923065185547	5	7	0.0	
{alsheihk2011_fig7-user}_{model2_alsheihk1}	3.1474999999999698	4.342079162597656	5	7	0.0	
{bachar2004_fig1-user}_{model0_bachar1}	1.3630000000001112	2.4728775024414062	4	8	0.0	
{bachmann2011}_{bachmann}	7.458500000000183	9.020566940307617	26	32	0.0	
{bachmann2011_figs9-user}_{model0_bachmann2}	7.659499999997975	9.232640266418457	26	32	0.0	
{balagadde2008_fig2-user}_{model2_balagadde1}	2.038000000000885	3.2175779342651367	7	10	0.0	
{band2012_figs19-user}_{model2_band2}	1.1399999999992363	2.2045373916625977	1	4	0.0	
{becker2010_fig2b-user}_{model0_becker1}	1.4239999999999031	2.520918846130371	6	8	0.0	
{becker2010_figs4-user}_{model0_becker2}	1.2655000000002063	2.36356258392334	6	7	0.0	
{beuke2017_fig6}_{model29_beuke30}	348.578999999786	350.69823265075684	33	72	0.0	
{bier2000_fig3-user}_{model0_bier2}	5.742999999998631	6.9427490234375	4	5	0.0	
{bindschadler2001_fig5b-user}_{model0_bindschadler1}	6.118500000003976	8.175849914550781	4	21	0.0	
{borghans1997_fig12a-user}_{model0_borghans3}	26.349999999999454	27.581214904785156	4	15	0.0	
{borghans1997_fig5-user}_{model0_borghans1}	20.382500000002068	21.816492080688477	5	13	0.0	
{brands2002_fig2-user}_{model0_brands1}	1.5564999999997617	2.7344226837158203	11	11	0.0	
{bucher2011_fig2-user}_{model0_bucher1}	5.951499999998994	7.565617561340332	18	30	0.0	
{bungay2003_fig4-user}_{model2_bungay3}	28.776999999999248	31.302928924560547	74	110	0.0	
{bungay2006_fig3a-user}_{model0_bungay2}	17.409999999998092	19.541621208190918	54	75	0.0	
{bungay2006_fig3b-user}_{model0_bungay1}	32.24700000000155	34.870266914367676	78	113	0.0	
{butenas2004_fig1-user}_{model0_butenas1}	5.939000000001954	7.606744766235352	34	44	0.0	
{chance1943_fig12-user}_{model3_chance3}	3.3765000000016556	4.527688026428223	4	2	0.0	
{chassagnole2002_fig4-user}_{model0_chassagnole2}	114.77099999999372	120.85866928100586	18	135	0.0	
{chassagnole2002_fig5-user}_{model0_chassagnole2}	115.54499999999945	121.76859378814697	18	135	0.0	
{delcontezerail2008_fig4-user}_{delcontezerail1_Fig4D}	3.3060000000021077	4.706978797912598	4	18	0.0	
{dupont1992_fig4-user}_{dupont2_Fig4B}	6.213000000001379	7.65681266784668	4	18	0.0	
{essunger1994_fig2-2}_{model0_essunger1}	2.4009999999996765	3.663301467895508	7	14	0.0	
{essunger1994_fig4}_{model0_essunger2}	2.6059999999998	3.8716793060302734	7	16	0.0	
{essunger1994_fig5}_{model0_essunger3}	2.6069999999998075	3.857254981994629	7	17	0.0	
{essunger1994_fig6-user}_{model2_essunger3}	4.205999999998337	5.465865135192871	7	17	0.0	
{essunger1994_fig8}_{model0_essunger6}	2.615999999999211	3.8889646530151367	7	17	0.0	
