id	t_intern_ms	t_extern_ms	state_variables	parameters	status	error_message
{Bungay2003}_{Bungay2003}	0.0	198.7755298614502	74	110	-1.0	
{Bungay2006}_{Bungay2006}	0.0	1676.584005355835	78	113	-1.0	
{Bungay2006a}_{Bungay2006a}	0.0	92.78202056884766	54	75	-1.0	
{Eungdamrong2007}_{Eungdamrong2007}	0.0	64.47207927703857	46	119	-1.0	
{Froehlich2018}_{Froehlich2018}	0.0	59784.212589263916	1396	4704	-1.0	
{Holzhutter2004}_{Holzhutter2004}	893.5434999999961	894.3144083023071	45	166	0.0	
{Hui2014}_{Hui2014}	117.30199999999968	117.8044080734253	65	113	0.0	
{Lai2014}_{Lai2014}	0.0	1860.6597185134888	195	27	-1.0	
{Leber2015}_{Leber2015}	0.0	34.29877758026123	23	51	-1.0	
{Levchenko2000a}_{Levchenko2000a}	929.922999999998	933.5309267044067	86	300	0.0	
{Liu2011}_{Liu2011}	0.0	49.240946769714355	42	89	-1.0	
{Nakakuki2010}_{Nakakuki2010}	0.0	2.6285648345947266	49	141	-4.0	
{ODea2007}_{ODea2007}	64.918	65.27566909790039	24	70	0.0	
{Ouzounoglou2014}_{Ouzounoglou2014}	1100.3124999999818	1100.0114679336548	90	20	0.0	
{Pathak2013}_{Pathak2013}	5.42200000000001	5.962729454040527	57	172	0.0	
{Pathak2013a}_{Pathak2013a}	5.072500000000062	5.652427673339844	52	176	0.0	
{Pritchard2002}_{Pritchard2002}	0.0	46.45419120788574	25	87	-1.0	
{Proctor2010a}_{Proctor2010a}	0.0	367.16675758361816	136	83	-1.0	
{Proctor2013a}_{Proctor2013a}	0.0	77.31485366821289	75	131	-1.0	
{Qi2013a}_{Qi2013a}	0.0	366.707444190979	136	83	-1.0	
{Sasagawa2005}_{Sasagawa2005}	0.0	139.05751705169678	99	234	-1.0	
{Sengupta2015}_{Sengupta2015}	0.0	2093.6981439590454	240	272	-1.0	
{Singh2006}_{Singh2006}	0.0	115.56446552276611	68	105	-1.0	
{Sivakumar2011c}_{Sivakumar2011c}	41.695999999999685	42.06252098083496	50	56	0.0	
