id	t_intern_ms	t_extern_ms	state_variables	parameters	status	error_message
{Bungay2003}_{Bungay2003}	169.41449999999543	172.13034629821777	74	110	0.0	
{Bungay2006}_{Bungay2006}	119.24749999999977	121.94788455963135	78	113	0.0	
{Bungay2006a}_{Bungay2006a}	65.33100000000161	67.5891637802124	54	75	0.0	
{Eungdamrong2007}_{Eungdamrong2007}	0.0	45.20535469055176	46	119	-1.0	
{Froehlich2018}_{Froehlich2018}	0.0	1938.1316900253296	1396	4704	-1.0	
{Holzhutter2004}_{Holzhutter2004}	6.024999999999878	6.6070556640625	45	166	0.0	
{Hui2014}_{Hui2014}	14.690999999999988	15.151023864746094	65	113	0.0	
{Lai2014}_{Lai2014}	21.85949999999997	22.525429725646973	195	27	0.0	
{Leber2015}_{Leber2015}	249.30550000000358	249.71318244934082	23	51	0.0	
{Levchenko2000a}_{Levchenko2000a}	17.895499999992015	21.334290504455566	86	300	0.0	
{Liu2011}_{Liu2011}	298.1340000000041	300.43673515319824	42	89	0.0	
{Nakakuki2010}_{Nakakuki2010}	0.0	2.0623207092285156	49	141	-4.0	
{ODea2007}_{ODea2007}	3.1420000000000385	3.4302473068237305	24	70	0.0	
{Ouzounoglou2014}_{Ouzounoglou2014}	83.81449999999961	84.14781093597412	90	20	0.0	
{Pathak2013}_{Pathak2013}	3.6205000000000003	4.149436950683594	57	172	0.0	
{Pathak2013a}_{Pathak2013a}	3.086999999999998	3.6052465438842773	52	176	0.0	
{Pritchard2002}_{Pritchard2002}	36.81800000000027	37.2084379196167	25	87	0.0	
{Proctor2010a}_{Proctor2010a}	0.0	168.54381561279297	136	83	-1.0	
{Proctor2013a}_{Proctor2013a}	0.0	64.99814987182617	75	131	-1.0	
{Qi2013a}_{Qi2013a}	0.0	167.92047023773193	136	83	-1.0	
{Sasagawa2005}_{Sasagawa2005}	79.7419999999986	80.64842224121094	99	234	0.0	
{Sengupta2015}_{Sengupta2015}	48.83150000000035	50.501346588134766	240	272	0.0	
{Singh2006}_{Singh2006}	0.0	70.59240341186523	68	105	-1.0	
{Sivakumar2011c}_{Sivakumar2011c}	8.536499999999954	8.844852447509766	50	56	0.0	
{Ueda2001}_{Ueda2001}	2.084000000000006	2.3599863052368164	13	66	0.0	
{Ung2008}_{Ung2008}	0.0	137.21895217895508	194	313	-1.0	
{Yang2007}_{Yang2007}	0.0	31.901001930236816	25	54	-1.0	
{aguda1999_fig5c}_{model0_aguda1}	7.0044999999997515	8.293390274047852	12	32	0.0	
{alexander2010_fig2-user}_{model1_alexander1}	3.2255000000001104	4.396319389343262	5	12	0.0	
