id	t_intern_ms	t_extern_ms	state_variables	parameters	status	error_message
{Bungay2003}_{Bungay2003}	231.11549999999306	233.8322401046753	74	110	0.0	
{Bungay2006}_{Bungay2006}	144.2325000000012	147.0639705657959	78	113	0.0	
{Bungay2006a}_{Bungay2006a}	93.45699999999897	95.5735445022583	54	75	0.0	
{Eungdamrong2007}_{Eungdamrong2007}	1312.7009999999937	1312.9968643188477	46	119	0.0	
{Froehlich2018}_{Froehlich2018}	0.0	2551.466703414917	1396	4704	-1.0	
{Holzhutter2004}_{Holzhutter2004}	180.66400000000044	181.37001991271973	45	166	0.0	
{Hui2014}_{Hui2014}	91.81750000000017	92.32795238494873	65	113	0.0	
{Lai2014}_{Lai2014}	377.78600000000074	378.53074073791504	195	27	0.0	
{Leber2015}_{Leber2015}	0.0	35.82584857940674	23	51	-1.0	
{Levchenko2000a}_{Levchenko2000a}	28.353499999979476	31.7080020904541	86	300	0.0	
{Liu2011}_{Liu2011}	0.0	82.1223258972168	42	89	-1.0	
{Nakakuki2010}_{Nakakuki2010}	0.0	92.47815608978271	49	141	-1.0	
{ODea2007}_{ODea2007}	15.393999999999949	15.696883201599121	24	70	0.0	
{Ouzounoglou2014}_{Ouzounoglou2014}	129.83849999999848	130.19144535064697	90	20	0.0	
{Pathak2013}_{Pathak2013}	13.552999999999855	14.098525047302246	57	172	0.0	
{Pathak2013a}_{Pathak2013a}	6.9054999999999325	7.442355155944824	52	176	0.0	
{Pritchard2002}_{Pritchard2002}	66.69550000000072	67.09754467010498	25	87	0.0	
{Proctor2010a}_{Proctor2010a}	0.0	232.1913242340088	136	83	-1.0	
{Proctor2013a}_{Proctor2013a}	0.0	93.18363666534424	75	131	-1.0	
{Qi2013a}_{Qi2013a}	0.0	227.84173488616943	136	83	-1.0	
{Sasagawa2005}_{Sasagawa2005}	0.0	185.73713302612305	99	234	-1.0	
{Sengupta2015}_{Sengupta2015}	31.5859999999999	33.28549861907959	240	272	0.0	
{Singh2006}_{Singh2006}	0.0	101.37820243835449	68	105	-1.0	
{Sivakumar2011c}_{Sivakumar2011c}	19.397500000000058	19.711613655090332	50	56	0.0	
{Ueda2001}_{Ueda2001}	3.7299999999999844	4.022836685180664	13	66	0.0	
{Ung2008}_{Ung2008}	0.0	266.81315898895264	194	313	-1.0	
{Yang2007}_{Yang2007}	0.0	50.6441593170166	25	54	-1.0	
{aguda1999_fig5c}_{model0_aguda1}	7.56599999999878	8.870124816894531	12	32	0.0	
{alexander2010_fig2-user}_{model1_alexander1}	1.8145000000001055	2.8929710388183594	5	12	0.0	
{alexander2010_fig2-user-2}_{model1_alexander2}	1.8909999999999014	2.9903650283813477	5	13	0.0	
{alsheihk2011_fig3-user}_{model2_alsheihk1}	1.7164999999998631	2.780318260192871	5	7	0.0	
{alsheihk2011_fig4-user}_{model2_alsheihk1}	1.7125000000005635	2.7756690979003906	5	7	0.0	
{alsheihk2011_fig5-user}_{model2_alsheihk1}	2.3945000000004963	3.48663330078125	5	7	0.0	
{alsheihk2011_fig6-user}_{model2_alsheihk1}	1.7434999999993082	2.8162002563476562	5	7	0.0	
{alsheihk2011_fig7-user}_{model2_alsheihk1}	2.3970000000004372	3.5140514373779297	5	7	0.0	
{bachar2004_fig1-user}_{model0_bachar1}	1.4939999999998292	2.531766891479492	4	8	0.0	
{bachmann2011}_{bachmann}	92.1514999999967	93.93453598022461	26	32	0.0	
{bachmann2011_figs9-user}_{model0_bachmann2}	98.19299999998134	99.87068176269531	26	32	0.0	
{balagadde2008_fig2-user}_{model2_balagadde1}	2.5935000000000805	3.682374954223633	7	10	0.0	
{band2012_figs19-user}_{model2_band2}	1.4415000000001017	2.4667978286743164	1	4	0.0	
{becker2010_fig2b-user}_{model0_becker1}	1.647999999999822	2.7098655700683594	6	8	0.0	
{becker2010_figs4-user}_{model0_becker2}	1.5119999999999862	2.5603771209716797	6	7	0.0	
{beuke2017_fig6}_{model29_beuke30}	1993.173499999899	1995.408058166504	33	72	0.0	
{bier2000_fig3-user}_{model0_bier2}	6.373499999998508	7.480978965759277	4	5	0.0	
{bindschadler2001_fig5b-user}_{model0_bindschadler1}	9.398499999999146	11.460542678833008	4	21	0.0	
{borghans1997_fig12a-user}_{model0_borghans3}	42.5660000000015	43.743252754211426	4	15	0.0	
{borghans1997_fig5-user}_{model0_borghans1}	21.121999999998593	22.571325302124023	5	13	0.0	
{brands2002_fig2-user}_{model0_brands1}	1.731000000000245	2.831697463989258	11	11	0.0	
{bucher2011_fig2-user}_{model0_bucher1}	0.0	69.74625587463379	18	30	-1.0	
{bungay2003_fig4-user}_{model2_bungay3}	125.77849999999398	128.37302684783936	74	110	0.0	
{bungay2006_fig3a-user}_{model0_bungay2}	88.9535000000044	91.08507633209229	54	75	0.0	
{bungay2006_fig3b-user}_{model0_bungay1}	132.0639999999985	134.72270965576172	78	113	0.0	
{butenas2004_fig1-user}_{model0_butenas1}	34.2760000000026	36.07380390167236	34	44	0.0	
{chance1943_fig12-user}_{model3_chance3}	1.5049999999998018	2.5235414505004883	4	2	0.0	
{chassagnole2002_fig4-user}_{model0_chassagnole2}	469.9969999999983	476.36425495147705	18	135	0.0	
{chassagnole2002_fig5-user}_{model0_chassagnole2}	467.22	473.49488735198975	18	135	0.0	
{delcontezerail2008_fig4-user}_{delcontezerail1_Fig4D}	3.9984999999998507	5.338907241821289	4	18	0.0	
{dupont1992_fig4-user}_{dupont2_Fig4B}	5.821500000000398	7.210850715637207	4	18	0.0	
{essunger1994_fig2-2}_{model0_essunger1}	2.9874999999990433	4.170536994934082	7	14	0.0	
{essunger1994_fig4}_{model0_essunger2}	4.622000000000046	5.779147148132324	7	16	0.0	
{essunger1994_fig5}_{model0_essunger3}	4.183000000000046	5.426645278930664	7	17	0.0	
{essunger1994_fig6-user}_{model2_essunger3}	5.588499999996493	6.824731826782227	7	17	0.0	
{essunger1994_fig8}_{model0_essunger6}	4.189999999995024	5.4732561111450195	7	17	0.0	
{ferreira2003_fig2f-user}_{ferreira1_Fig2F}	2.268000000000243	3.733515739440918	6	29	0.0	
{fisher2006_fig3a}_{fisher1}	3.861499999997581	5.257248878479004	14	22	0.0	
{fraser2002_fig1a_1b_2a_2b}_{model0_fraser1}	2.5375000000002466	3.6106109619140625	6	8	0.0	
{fraser2002_fig1a_1b_2a_2b}_{model1_fraser2}	2.6225000000000094	3.7010908126831055	6	8	0.0	
{fuentes2005_fig1a-user}_{model0_fuentes1}	1.410499999999903	2.429366111755371	4	4	0.0	
{fung2005_fig3a}_{fung1_Fig3A_Vgly_0_5}	25.85649999999771	27.097344398498535	8	21	0.0	
{gardner1998_fig4b-user}_{gardner1_Fig4B}	2.747500000000972	3.877997398376465	5	21	0.0	
{goldbeter1991_fig3-user}_{model0_goldbeter2}	6.535000000000146	7.704496383666992	3	14	0.0	
{goldbeter2006_fig3a-user}_{model0_goldbeter6}	3.718499999999721	4.834413528442383	3	11	0.0	
{gorlich2003_fig4-user}_{model0_gorlich1}	6.249499999993134	7.463216781616211	13	16	0.0	
{hald2012_fig5-user}_{model0_hald}	0.0	55.72628974914551	31	89	-1.0	
{hald2012_fig5-user}_{model1_hald}	0.0	57.460665702819824	31	89	-1.0	
{hatakeyama2003_fig5-user}_{hatakeyama1_Fig5G}	602.2220000000307	604.5422554016113	36	68	0.0	
{hernandezvargas2013}_{model0_esteban2013}	5.74199999999707	6.879091262817383	5	15	0.0	
{ho1995_fig3}_{model1_ho1}	1.1599999999989938	2.163052558898926	1	1	0.0	
{hockin1999_fig7a-user}_{model0_hockin2}	11.55800000000017	13.045907020568848	30	9	0.0	
{hockin2002_fig3-user}_{model0_hockin1}	25.70700000000172	27.373433113098145	34	42	0.0	
{hockin2002_fig3-user}_{model1_hockin1}	25.608500000000944	27.30274200439453	34	42	0.0	
{hockin2002_fig3-user}_{model2_hockin1}	26.012000000001116	27.70853042602539	34	42	0.0	
{hockin2002_fig3-user}_{model3_hockin1}	25.548000000001934	27.234435081481934	34	42	0.0	
{hockin2002_fig3-user}_{model4_hockin1}	25.58350000000229	27.26006507873535	34	42	0.0	
{hockin2002_fig3-user}_{model5_hockin1}	25.315000000000893	27.03261375427246	34	42	0.0	
{hornberg2005_fig2a-user}_{model0_hornberg1}	2.2304999999983295	3.389120101928711	9	17	0.0	
{ihekwaba2004_fig5-user}_{model0_ihekwaba1}	12.162000000000077	13.79859447479248	26	64	0.0	
{jiang2007_fig2-user}_{model0_jiang1}	455.0669999999967	458.4529399871826	59	306	0.0	
{karin2017_fig1c}_{model22_karin1}	1.3794999999993074	2.425074577331543	2	3	0.0	
{karin2017_fig1g}_{model24_karin3}	1.608000000000068	2.7849674224853516	2	3	0.0	
{karin2017_fig2}_{model0_karin5}	19.549999999999386	21.408677101135254	5	2	0.0	
{kholodenko1999_fig4b-user}_{model0_kholodenko1}	4.798499999995663	6.209254264831543	23	52	0.0	
{kholodenko2000_fig2a-user}_{model0_kholodenko2}	8.012999999996055	9.185791015625	8	22	0.0	
{kim2011_figs5-user}_{model0_kim5}	13.853999999997	15.358209609985352	4	14	0.0	
{kirschner1998_fig2-user}_{model0_kirschner}	2.3254999999993657	3.414154052734375	2	8	0.0	
{kofahl2004_fig3-user}_{model0_kofahl}	158.09750000000236	159.9888801574707	37	47	0.0	
{kolodkin2010_figure2b}_{kolodkin1}	2.1749999999999003	3.2750368118286133	3	8	0.0	
{kolodkin2010_figure2b}_{kolodkin2}	11.664499999998682	12.791752815246582	6	8	0.0	
{kolodkin2010_figure2b}_{kolodkin3}	9.278999999996579	10.439276695251465	10	17	0.0	
{kolodkin2010_figure2b}_{kolodkin4}	6.336499999998708	7.46309757232666	8	15	0.0	
{kolodkin2010_figure2b}_{kolodkin5}	13.649999999995217	14.798641204833984	8	15	0.0	
{kolodkin2010_figure2b}_{kolodkin6}	11.318999999997345	12.491583824157715	8	15	0.0	
{kouril2017_fig1a}_{model1_kouril4}	1.1739999999999615	2.2372007369995117	6	7	0.0	
{kouril2017_fig2b}_{model0_kouril5}	1.3999999999998263	2.4091005325317383	2	1	0.0	
{kouril2017_fig3b}_{model0_kouril6}	2.167500000000107	3.2806396484375	7	10	0.0	
{kouril2017_fig4b}_{model0_kouril7}	3.9609999999985988	5.127429962158203	11	14	0.0	
{kouril2017_fig4c}_{model0_kouril8}	6.151999999994828	7.372260093688965	13	21	0.0	
{kowald2006_fig2-user}_{model0_kowald1}	0.0	19.121289253234863	9	16	-1.0	
{laub1998_fig3top-user}_{model0_laub1}	1.9449999999991654	3.139019012451172	7	14	0.0	
{lebeda2008_fig1-user-2}_{model0_lebeda2}	1.4899999999999558	2.5506019592285156	4	3	0.0	
{lee2010_fig3-user}_{model0_lee4}	31.69699999999156	33.09047222137451	14	22	0.0	
{lee2010_figs6-user}_{model0_lee2}	20.027499999998895	21.224498748779297	9	12	0.0	
{lee2010_figs9-user}_{model0_lee3}	1.493999999999776	2.5320053100585938	4	4	0.0	
{leloup1999_fig2a}_{leloup1_Fig2A}	5.182999999996129	6.7397356033325195	10	46	0.0	
{leloup2003_fig2a}_{leloup2_Fig2A}	8.205999999997964	10.203957557678223	16	80	0.0	
{levchenko2000_fig2-user}_{model0_levchenko2}	6.843000000000121	8.437275886535645	31	46	0.0	
{levchenko2000_fig2-user}_{model1_levchenko2}	6.8794999999982025	8.4991455078125	31	46	0.0	
{levchenko2000_fig2-user}_{model2_levchenko2}	6.869499999995568	8.47172737121582	31	46	0.0	
{levchenko2000_fig2-user}_{model3_levchenko2}	6.999999999998067	8.590221405029297	31	46	0.0	
{levchenko2000_fig2-user}_{model4_levchenko2}	6.925499999998259	8.5524320602417	31	46	0.0	
{levchenko2000_fig2-user}_{model5_levchenko2}	6.981499999997926	8.575201034545898	31	46	0.0	
{levchenko2000_fig2-user}_{model6_levchenko1}	5.558499999996315	6.948709487915039	22	30	0.0	
{levering2012_fig2-user}_{model1_levering1}	0.0	142.00210571289062	15	66	-1.0	
{levering2012_fig5-user}_{model3_levering2}	273.4665000000082	275.93767642974854	25	122	0.0	
{liu2011_fig5a-user}_{model0_liu2}	0.0	78.08244228363037	42	89	-1.0	
{liu2011_fig5a-user}_{model1_liu2}	0.0	80.13629913330078	42	89	-1.0	
{liu2011_fig5a-user}_{model2_liu2}	0.0	78.32908630371094	42	89	-1.0	
{lou2009_fig2-user}_{lou1}	1.465499999999551	2.6210546493530273	6	12	0.0	
{ma2002_fig2-user}_{model0_ma}	2.1275000000004898	3.258943557739258	7	14	0.0	
{marhl2000_fig2-user}_{model0_marhl}	10.944500000000282	12.32767105102539	5	11	0.0	
{martins2003_fig6-user}_{model0_martins1}	2.4269999999994383	3.567814826965332	14	16	0.0	
{marwan2003_fig5b-user}_{model0_BIOMD0000000037}	2.077500000001635	3.3267736434936523	12	12	0.0	
{mcauley2012_fig1b-user}_{model0_mcauley1}	31.063499999990484	33.052921295166016	34	44	0.0	
{mcauley2012_fig1b-user}_{model1_mcauley1}	31.811999999996317	33.85794162750244	34	44	0.0	
{mcauley2012_fig1b-user}_{model2_mcauley1}	30.645999999974386	32.66096115112305	34	44	0.0	
{mcauley2012_fig1b-user}_{model3_mcauley1}	30.70399999997153	32.67550468444824	34	44	0.0	
{mcauley2012_fig1b-user}_{model4_mcauley1}	30.712000000004082	32.801032066345215	34	44	0.0	
{mcauley2012_fig1b-user}_{model5_mcauley1}	31.441499999984444	33.542752265930176	34	44	0.0	
{mellor2012_fig3a-user}_{model0_mellor1}	3.3935000000009232	4.547834396362305	10	8	0.0	
{mellor2012_fig3a-user}_{model1_mellor1}	3.375000000000405	4.5288801193237305	10	8	0.0	
{mellor2012_fig3a-user}_{model2_mellor1}	3.341000000001287	4.4814348220825195	10	8	0.0	
{mellor2012_fig3a-user}_{model3_mellor1}	3.2870000000009583	4.443645477294922	10	8	0.0	
{mellor2012_fig3a-user}_{model4_mellor1}	3.3345000000006273	4.490494728088379	10	8	0.0	
{miao2008_fig1}_{model0_miao2008}	1.5994999999998942	2.6617050170898438	4	9	0.0	
{montanez2008_fig3a-user}_{model0_montanez1}	1.5579999999996321	2.6401281356811523	3	18	0.0	
{moriya2011_fig7c-user}_{model0_moriya1}	237.61849999999038	240.16153812408447	49	108	0.0	
{morris2002_fig1b-user}_{model0_Morris2002_CellCycle_CDK2Cyclin}	1.5564999999999714	2.627134323120117	4	5	0.0	
{naresh2011_fig11to13-user}_{model3_naresh2}	1.3954999999997217	2.439141273498535	5	10	0.0	
{naresh2011_fig6to7-user}_{model0_naresh2}	1.3940000000002608	2.448916435241699	5	10	0.0	
{naresh2011_fig6to7-user}_{model1_naresh2}	1.3765000000001324	2.4241209030151367	5	10	0.0	
{naresh2011_fig8to10-user}_{model2_naresh2}	1.420500000000347	2.4755001068115234	5	10	0.0	
{neves2008_figs1-user}_{model0_neves1}	21.78650000000026	23.55360984802246	37	64	0.0	
{nyman2012_fig5-user}_{model0_nyman3}	31.583999999999946	32.75609016418457	9	16	0.0	
{odea2007_fig3-user}_{model0_odea1}	8.300999999994986	9.861111640930176	24	70	0.0	
