id	t_intern_ms	t_extern_ms	state_variables	parameters	status	error_message
{Bungay2003}_{Bungay2003}	458.2764999999922	461.13646030426025	74	110	0.0	
{Bungay2006}_{Bungay2006}	315.34599999999773	318.6720609664917	78	113	0.0	
{Bungay2006a}_{Bungay2006a}	173.4374999999963	175.9793758392334	54	75	0.0	
{Eungdamrong2007}_{Eungdamrong2007}	0.0	307.29544162750244	46	119	-1.0	
{Froehlich2018}_{Froehlich2018}	0.0	4320.718765258789	1396	4704	-1.0	
{Holzhutter2004}_{Holzhutter2004}	85.07149999999956	85.7083797454834	45	166	0.0	
{Hui2014}_{Hui2014}	63.51949999999968	64.02552127838135	65	113	0.0	
{Lai2014}_{Lai2014}	84.20799999999917	84.90908145904541	195	27	0.0	
{Leber2015}_{Leber2015}	0.0	625.7365942001343	23	51	-1.0	
{Levchenko2000a}_{Levchenko2000a}	42.299000000002934	45.754194259643555	86	300	0.0	
{Liu2011}_{Liu2011}	1067.0750000000241	1069.6930885314941	42	89	0.0	
{Nakakuki2010}_{Nakakuki2010}	5442.7569999999105	5454.729199409485	49	141	0.0	
{ODea2007}_{ODea2007}	12.29900000000005	12.588024139404297	24	70	0.0	
{Ouzounoglou2014}_{Ouzounoglou2014}	299.616	300.04096031188965	90	20	0.0	
{Pathak2013}_{Pathak2013}	21.496500000000196	22.07779884338379	57	172	0.0	
{Pathak2013a}_{Pathak2013a}	21.417000000000115	21.97420597076416	52	176	0.0	
{Pritchard2002}_{Pritchard2002}	404.5685000000017	405.0889015197754	25	87	0.0	
{Proctor2010a}_{Proctor2010a}	0.0	338.4188413619995	136	83	-1.0	
{Proctor2013a}_{Proctor2013a}	0.0	167.70672798156738	75	131	-1.0	
{Qi2013a}_{Qi2013a}	0.0	319.04304027557373	136	83	-1.0	
{Sasagawa2005}_{Sasagawa2005}	441.61600000000124	442.6525831222534	99	234	0.0	
{Sengupta2015}_{Sengupta2015}	77.10050000000001	78.94599437713623	240	272	0.0	
{Singh2006}_{Singh2006}	0.0	165.07649421691895	68	105	-1.0	
{Sivakumar2011c}_{Sivakumar2011c}	35.78800000000007	36.234140396118164	50	56	0.0	
{Ueda2001}_{Ueda2001}	8.766999999999996	9.054064750671387	13	66	0.0	
{Ung2008}_{Ung2008}	5902.438000000024	5901.267051696777	194	313	0.0	
{Yang2007}_{Yang2007}	0.0	87.46623992919922	25	54	-1.0	
{aguda1999_fig5c}_{model0_aguda1}	12.859999999998067	14.185667037963867	12	32	0.0	
{alexander2010_fig2-user}_{model1_alexander1}	5.492999999998183	6.675481796264648	5	12	0.0	
{alexander2010_fig2-user-2}_{model1_alexander2}	6.246499999998907	7.480740547180176	5	13	0.0	
{alsheihk2011_fig3-user}_{model2_alsheihk1}	4.400000000000734	5.574226379394531	5	7	0.0	
{alsheihk2011_fig4-user}_{model2_alsheihk1}	4.421000000000689	5.624532699584961	5	7	0.0	
{alsheihk2011_fig5-user}_{model2_alsheihk1}	4.379000000000883	5.549788475036621	5	7	0.0	
{alsheihk2011_fig6-user}_{model2_alsheihk1}	4.541000000000771	5.713105201721191	5	7	0.0	
{alsheihk2011_fig7-user}_{model2_alsheihk1}	4.400500000000131	5.583405494689941	5	7	0.0	
{bachar2004_fig1-user}_{model0_bachar1}	2.4415000000009166	3.5451650619506836	4	8	0.0	
{bachmann2011}_{bachmann}	1091.042000000033	1092.9027795791626	26	32	0.0	
{bachmann2011_figs9-user}_{model0_bachmann2}	1175.7984999999844	1178.0415773391724	26	32	0.0	
{balagadde2008_fig2-user}_{model2_balagadde1}	5.386500000000254	6.58726692199707	7	10	0.0	
{band2012_figs19-user}_{model2_band2}	1.4205000000000902	2.512693405151367	1	4	0.0	
{becker2010_fig2b-user}_{model0_becker1}	2.0829999999999953	3.2085180282592773	6	8	0.0	
{becker2010_figs4-user}_{model0_becker2}	1.3655000000001767	2.4657249450683594	6	7	0.0	
{beuke2017_fig6}_{model29_beuke30}	7491.98750000009	7485.918164253235	33	72	0.0	
{bier2000_fig3-user}_{model0_bier2}	11.216499999998543	12.440323829650879	4	5	0.0	
{bindschadler2001_fig5b-user}_{model0_bindschadler1}	23.908999999999782	26.099681854248047	4	21	0.0	
{borghans1997_fig12a-user}_{model0_borghans3}	64.92700000000218	66.22743606567383	4	15	0.0	
{borghans1997_fig5-user}_{model0_borghans1}	42.50899999999797	43.99693012237549	5	13	0.0	
{brands2002_fig2-user}_{model0_brands1}	1.723500000000307	2.8967857360839844	11	11	0.0	
{bucher2011_fig2-user}_{model0_bucher1}	0.0	46.93925380706787	18	30	-1.0	
{bungay2003_fig4-user}_{model2_bungay3}	295.0079999999956	297.7966070175171	74	110	0.0	
{bungay2006_fig3a-user}_{model0_bungay2}	181.59250000000128	183.90429019927979	54	75	0.0	
{bungay2006_fig3b-user}_{model0_bungay1}	319.92800000000034	322.82304763793945	78	113	0.0	
{butenas2004_fig1-user}_{model0_butenas1}	12.801500000003244	14.537453651428223	34	44	0.0	
{chance1943_fig12-user}_{model3_chance3}	1.5084999999998283	2.599477767944336	4	2	0.0	
{chassagnole2002_fig4-user}_{model0_chassagnole2}	2393.4660000000445	2398.982048034668	18	135	0.0	
{chassagnole2002_fig5-user}_{model0_chassagnole2}	2389.1885	2396.958589553833	18	135	0.0	
{delcontezerail2008_fig4-user}_{delcontezerail1_Fig4D}	7.015000000000329	8.430957794189453	4	18	0.0	
{dupont1992_fig4-user}_{dupont2_Fig4B}	12.964499999996391	14.446139335632324	4	18	0.0	
{essunger1994_fig2-2}_{model0_essunger1}	4.112500000000498	5.388498306274414	7	14	0.0	
{essunger1994_fig4}_{model0_essunger2}	11.514999999999446	12.872934341430664	7	16	0.0	
{essunger1994_fig5}_{model0_essunger3}	10.854999999999833	12.129783630371094	7	17	0.0	
{essunger1994_fig6-user}_{model2_essunger3}	21.545999999999758	22.850871086120605	7	17	0.0	
