id	t_intern_ms	t_extern_ms	state_variables	parameters	status	error_message
{Bungay2003}_{Bungay2003}	32.84799999998978	35.440683364868164	74	110	0.0	
{Bungay2006}_{Bungay2006}	31.69900000000615	34.31391716003418	78	113	0.0	
{Bungay2006a}_{Bungay2006a}	13.78699999999526	15.854835510253906	54	75	0.0	
{Eungdamrong2007}_{Eungdamrong2007}	37.757500000000164	38.30099105834961	46	119	0.0	
{Froehlich2018}_{Froehlich2018}	0.0	1862.4019622802734	1396	4704	-1.0	
{Holzhutter2004}_{Holzhutter2004}	1.8125000000000462	2.3603439331054688	45	166	0.0	
{Hui2014}_{Hui2014}	4.436500000000024	4.85384464263916	65	113	0.0	
{Lai2014}_{Lai2014}	3.522499999999958	4.076719284057617	195	27	0.0	
{Leber2015}_{Leber2015}	11.178499999999929	11.430025100708008	23	51	0.0	
{Levchenko2000a}_{Levchenko2000a}	10.47000000000001	13.8777494430542	86	300	0.0	
{Liu2011}_{Liu2011}	25.16849999999569	27.201175689697266	42	89	0.0	
{Nakakuki2010}_{Nakakuki2010}	0.0	2.021193504333496	49	141	-4.0	
{ODea2007}_{ODea2007}	1.23599999999999	1.5257596969604492	24	70	0.0	
{Ouzounoglou2014}_{Ouzounoglou2014}	13.050000000000011	13.332009315490723	90	20	0.0	
{Pathak2013}_{Pathak2013}	1.266999999999996	1.774907112121582	57	172	0.0	
{Pathak2013a}_{Pathak2013a}	1.0420000000000122	1.5609264373779297	52	176	0.0	
{Pritchard2002}_{Pritchard2002}	15.064999999999984	15.43128490447998	25	87	0.0	
{Proctor2010a}_{Proctor2010a}	208.84850000000188	209.62131023406982	136	83	0.0	
{Proctor2013a}_{Proctor2013a}	0.0	50.90177059173584	75	131	-1.0	
{Qi2013a}_{Qi2013a}	208.1864999999998	208.959698677063	136	83	0.0	
{Sasagawa2005}_{Sasagawa2005}	17.29300000000049	18.10741424560547	99	234	0.0	
{Sengupta2015}_{Sengupta2015}	17.635500000000015	19.3178653717041	240	272	0.0	
{Singh2006}_{Singh2006}	0.0	52.637696266174316	68	105	-1.0	
{Sivakumar2011c}_{Sivakumar2011c}	3.2615000000000194	3.560304641723633	50	56	0.0	
{Ueda2001}_{Ueda2001}	0.9035000000000046	1.203298568725586	13	66	0.0	
{Ung2008}_{Ung2008}	0.0	127.0211935043335	194	313	-1.0	
{Yang2007}_{Yang2007}	24.989499999999992	25.323033332824707	25	54	0.0	
{aguda1999_fig5c}_{model0_aguda1}	2.7454999999998932	3.999471664428711	12	32	0.0	
{alexander2010_fig2-user}_{model1_alexander1}	1.720999999999739	2.86102294921875	5	12	0.0	
{alexander2010_fig2-user-2}_{model1_alexander2}	1.7304999999996742	2.9004812240600586	5	13	0.0	
{alsheihk2011_fig3-user}_{model2_alsheihk1}	1.6204999999999776	2.751469612121582	5	7	0.0	
{alsheihk2011_fig4-user}_{model2_alsheihk1}	1.6040000000005143	2.723574638366699	5	7	0.0	
{alsheihk2011_fig5-user}_{model2_alsheihk1}	1.6960000000000344	2.810955047607422	5	7	0.0	
{alsheihk2011_fig6-user}_{model2_alsheihk1}	1.6175000000002164	2.736330032348633	5	7	0.0	
{alsheihk2011_fig7-user}_{model2_alsheihk1}	1.6985000000001085	2.829909324645996	5	7	0.0	
{bachar2004_fig1-user}_{model0_bachar1}	1.5455000000000916	2.6547908782958984	4	8	0.0	
{bachmann2011}_{bachmann}	8.339000000004773	9.871363639831543	26	32	0.0	
{bachmann2011_figs9-user}_{model0_bachmann2}	8.524500000005261	10.082244873046875	26	32	0.0	
{balagadde2008_fig2-user}_{model2_balagadde1}	2.0349999999983694	3.1665563583374023	7	10	0.0	
{band2012_figs19-user}_{model2_band2}	1.4685000000000272	2.537965774536133	1	4	0.0	
{becker2010_fig2b-user}_{model0_becker1}	1.774000000000484	2.9021501541137695	6	8	0.0	
{becker2010_figs4-user}_{model0_becker2}	1.6555000000001936	2.775907516479492	6	7	0.0	
{beuke2017_fig6}_{model29_beuke30}	22.05449999999651	23.880839347839355	33	72	0.0	
{bier2000_fig3-user}_{model0_bier2}	3.214000000000059	4.348516464233398	4	5	0.0	
{bindschadler2001_fig5b-user}_{model0_bindschadler1}	2.617999999997487	4.6645402908325195	4	21	0.0	
{borghans1997_fig12a-user}_{model0_borghans3}	12.673999999997491	13.8474702835083	4	15	0.0	
{borghans1997_fig5-user}_{model0_borghans1}	7.8149999999982995	9.520411491394043	5	13	0.0	
{brands2002_fig2-user}_{model0_brands1}	2.024499999997605	3.250598907470703	11	11	0.0	
{bucher2011_fig2-user}_{model0_bucher1}	3.8464999999986773	5.217075347900391	18	30	0.0	
{bungay2003_fig4-user}_{model2_bungay3}	28.57599999998716	31.088590621948242	74	110	0.0	
{bungay2006_fig3a-user}_{model0_bungay2}	12.799499999998087	14.910221099853516	54	75	0.0	
{bungay2006_fig3b-user}_{model0_bungay1}	28.415999999989083	31.04543685913086	78	113	0.0	
{butenas2004_fig1-user}_{model0_butenas1}	0.0	32.60445594787598	34	44	-1.0	
{chance1943_fig12-user}_{model3_chance3}	1.7845000000009037	2.901434898376465	4	2	0.0	
{chassagnole2002_fig4-user}_{model0_chassagnole2}	19.42249999999092	25.217890739440918	18	135	0.0	
{chassagnole2002_fig5-user}_{model0_chassagnole2}	19.302999999991847	25.107383728027344	18	135	0.0	
{delcontezerail2008_fig4-user}_{delcontezerail1_Fig4D}	1.8290000000003275	3.1827688217163086	4	18	0.0	
{dupont1992_fig4-user}_{dupont2_Fig4B}	2.5875000000003716	4.010319709777832	4	18	0.0	
{essunger1994_fig2-2}_{model0_essunger1}	2.2864999999978206	3.6363601684570312	7	14	0.0	
{essunger1994_fig4}_{model0_essunger2}	2.4809999999993373	3.883957862854004	7	16	0.0	
{essunger1994_fig5}_{model0_essunger3}	1.665000000000191	2.8731822967529297	7	17	0.0	
{essunger1994_fig6-user}_{model2_essunger3}	2.2115000000002993	3.3936500549316406	7	17	0.0	
{essunger1994_fig8}_{model0_essunger6}	1.678500000000053	2.907276153564453	7	17	0.0	
{ferreira2003_fig2f-user}_{ferreira1_Fig2F}	2.014999999997187	3.577589988708496	6	29	0.0	
{fisher2006_fig3a}_{fisher1}	2.355000000000703	3.7719011306762695	14	22	0.0	
{fraser2002_fig1a_1b_2a_2b}_{model0_fraser1}	2.1234999999989768	3.2509565353393555	6	8	0.0	
