id	t_intern_ms	t_extern_ms	state_variables	parameters	status	error_message
{Bungay2003}_{Bungay2003}	45.92999999998881	48.56383800506592	74	110	0.0	
{Bungay2006}_{Bungay2006}	43.66449999999881	46.27370834350586	78	113	0.0	
{Bungay2006a}_{Bungay2006a}	16.615499999997382	18.712282180786133	54	75	0.0	
{Eungdamrong2007}_{Eungdamrong2007}	19.238499999999704	19.742250442504883	46	119	0.0	
{Froehlich2018}_{Froehlich2018}	194.86349999999982	267.755389213562	1396	4704	0.0	
{Holzhutter2004}_{Holzhutter2004}	3.3900000000000254	3.9680004119873047	45	166	0.0	
{Hui2014}_{Hui2014}	6.341500000000002	6.805062294006348	65	113	0.0	
{Lai2014}_{Lai2014}	22.239500000000135	22.860407829284668	195	27	0.0	
{Leber2015}_{Leber2015}	8.686499999999995	8.927464485168457	23	51	0.0	
{Levchenko2000a}_{Levchenko2000a}	17.683999999977573	21.06916904449463	86	300	0.0	
{Liu2011}_{Liu2011}	21.075500000002137	23.11253547668457	42	89	0.0	
{Nakakuki2010}_{Nakakuki2010}	0.0	1.8793344497680664	49	141	-4.0	
{ODea2007}_{ODea2007}	1.643500000000012	1.9692182540893555	24	70	0.0	
{Ouzounoglou2014}_{Ouzounoglou2014}	9.489999999999945	9.733080863952637	90	20	0.0	
{Pathak2013}_{Pathak2013}	2.5570000000000244	3.087759017944336	57	172	0.0	
{Pathak2013a}_{Pathak2013a}	2.3270000000000177	2.852797508239746	52	176	0.0	
{Pritchard2002}_{Pritchard2002}	4.089499999999992	4.427075386047363	25	87	0.0	
{Proctor2010a}_{Proctor2010a}	94.70549999999992	95.38280963897705	136	83	0.0	
{Proctor2013a}_{Proctor2013a}	52.803	53.36308479309082	75	131	0.0	
{Qi2013a}_{Qi2013a}	95.6545000000001	96.38047218322754	136	83	0.0	
{Sasagawa2005}_{Sasagawa2005}	15.422999999999888	16.239166259765625	99	234	0.0	
{Sengupta2015}_{Sengupta2015}	26.005999999999943	27.717232704162598	240	272	0.0	
{Singh2006}_{Singh2006}	53.3795000000008	53.82335186004639	68	105	0.0	
{Sivakumar2011c}_{Sivakumar2011c}	6.183499999999997	6.531476974487305	50	56	0.0	
{Ueda2001}_{Ueda2001}	2.7449999999999903	3.0268430709838867	13	66	0.0	
{Ung2008}_{Ung2008}	72.00199999999978	73.65095615386963	194	313	0.0	
{Yang2007}_{Yang2007}	8.025500000000001	8.286118507385254	25	54	0.0	
{aguda1999_fig5c}_{model0_aguda1}	6.555499999999676	7.838845252990723	12	32	0.0	
{alexander2010_fig2-user}_{model1_alexander1}	2.1790000000005527	3.3261775970458984	5	12	0.0	
{alexander2010_fig2-user-2}_{model1_alexander2}	2.150500000000367	3.2978057861328125	5	13	0.0	
{alsheihk2011_fig3-user}_{model2_alsheihk1}	2.310499999999897	3.4383535385131836	5	7	0.0	
{alsheihk2011_fig4-user}_{model2_alsheihk1}	2.3114999999999064	3.435492515563965	5	7	0.0	
{alsheihk2011_fig5-user}_{model2_alsheihk1}	3.52500000000051	4.657626152038574	5	7	0.0	
{alsheihk2011_fig6-user}_{model2_alsheihk1}	2.2845000000002536	3.415703773498535	5	7	0.0	
{alsheihk2011_fig7-user}_{model2_alsheihk1}	3.539000000000179	4.675149917602539	5	7	0.0	
{bachar2004_fig1-user}_{model0_bachar1}	2.413000000001041	3.5295486450195312	4	8	0.0	
{bachmann2011}_{bachmann}	5.716000000000015	7.228732109069824	26	32	0.0	
{bachmann2011_figs9-user}_{model0_bachmann2}	5.429499999999791	6.966233253479004	26	32	0.0	
{balagadde2008_fig2-user}_{model2_balagadde1}	5.205500000000349	6.361246109008789	7	10	0.0	
