id	t_intern_ms	t_extern_ms	state_variables	parameters	status	error_message
{Bungay2003}_{Bungay2003}	0.0	986.9645833969116	74	110	-1.0	
{Bungay2006}_{Bungay2006}	0.0	1067.1240091323853	78	113	-1.0	
{Bungay2006a}_{Bungay2006a}	0.0	518.357515335083	54	75	-1.0	
{Eungdamrong2007}_{Eungdamrong2007}	0.0	177.50167846679688	46	119	-1.0	
{Froehlich2018}_{Froehlich2018}	0.0	54152.73201465607	1396	4704	-1.0	
{Holzhutter2004}_{Holzhutter2004}	494.2514999999987	495.18144130706787	45	166	0.0	
{Hui2014}_{Hui2014}	669.9510000000039	670.5693006515503	65	113	0.0	
{Lai2014}_{Lai2014}	0.0	618.9959049224854	195	27	-1.0	
{Leber2015}_{Leber2015}	0.0	72.27182388305664	23	51	-1.0	
{Levchenko2000a}_{Levchenko2000a}	770.1000000000213	774.2171287536621	86	300	0.0	
{Liu2011}_{Liu2011}	0.0	45.677900314331055	42	89	-1.0	
{Nakakuki2010}_{Nakakuki2010}	0.0	2.079129219055176	49	141	-4.0	
{ODea2007}_{ODea2007}	48.680000000000035	49.00026321411133	24	70	0.0	
{Ouzounoglou2014}_{Ouzounoglou2014}	3862.547499999986	3862.730026245117	90	20	0.0	
{Pathak2013}_{Pathak2013}	5.7549999999999955	6.295204162597656	57	172	0.0	
{Pathak2013a}_{Pathak2013a}	4.768499999999934	5.305886268615723	52	176	0.0	
{Pritchard2002}_{Pritchard2002}	0.0	46.617865562438965	25	87	-1.0	
{Proctor2010a}_{Proctor2010a}	0.0	3065.051794052124	136	83	-1.0	
{Proctor2013a}_{Proctor2013a}	0.0	97.62990474700928	75	131	-1.0	
{Qi2013a}_{Qi2013a}	0.0	3068.1536197662354	136	83	-1.0	
{Sasagawa2005}_{Sasagawa2005}	7235.509500000033	7234.230995178223	99	234	0.0	
{Sengupta2015}_{Sengupta2015}	0.0	2074.813723564148	240	272	-1.0	
{Singh2006}_{Singh2006}	0.0	101.5157699584961	68	105	-1.0	
{Sivakumar2011c}_{Sivakumar2011c}	48.565499999999815	48.93338680267334	50	56	0.0	
{Ueda2001}_{Ueda2001}	3.0285000000000197	3.3152103424072266	13	66	0.0	
{Ung2008}_{Ung2008}	0.0	735.2432012557983	194	313	-1.0	
{Yang2007}_{Yang2007}	0.0	29.800057411193848	25	54	-1.0	
{aguda1999_fig5c}_{model0_aguda1}	45.17649999999722	46.49388790130615	12	32	0.0	
{alexander2010_fig2-user}_{model1_alexander1}	0.0	21.31640911102295	5	12	-1.0	
{alexander2010_fig2-user-2}_{model1_alexander2}	0.0	18.898487091064453	5	13	-1.0	
{alsheihk2011_fig3-user}_{model2_alsheihk1}	2.6245000000003706	3.766775131225586	5	7	0.0	
{alsheihk2011_fig4-user}_{model2_alsheihk1}	2.607999999999903	3.762960433959961	5	7	0.0	
{alsheihk2011_fig5-user}_{model2_alsheihk1}	3.744500000000503	4.90880012512207	5	7	0.0	
{alsheihk2011_fig6-user}_{model2_alsheihk1}	2.961499999999578	4.121899604797363	5	7	0.0	
