id	t_intern_ms	t_extern_ms	state_variables	parameters	status	error_message
{Bungay2003}_{Bungay2003}	0.0	1164.7610664367676	74	110	-1.0	
{Bungay2006}_{Bungay2006}	0.0	1309.9536895751953	78	113	-1.0	
{Bungay2006a}_{Bungay2006a}	0.0	610.7608079910278	54	75	-1.0	
{Eungdamrong2007}_{Eungdamrong2007}	0.0	370.2751398086548	46	119	-1.0	
{Froehlich2018}_{Froehlich2018}	0.0	82926.09345912933	1396	4704	-1.0	
{Holzhutter2004}_{Holzhutter2004}	2877.488000000005	2878.043532371521	45	166	0.0	
{Hui2014}_{Hui2014}	1302.1005000000023	1302.9847145080566	65	113	0.0	
{Lai2014}_{Lai2014}	0.0	1567.9763555526733	195	27	-1.0	
{Leber2015}_{Leber2015}	0.0	108.73043537139893	23	51	-1.0	
{Levchenko2000a}_{Levchenko2000a}	1483.387499999937	1487.6561164855957	86	300	0.0	
{Liu2011}_{Liu2011}	0.0	194.03553009033203	42	89	-1.0	
{Nakakuki2010}_{Nakakuki2010}	0.0	2.1278858184814453	49	141	-4.0	
{ODea2007}_{ODea2007}	90.3860000000002	90.83974361419678	24	70	0.0	
{Ouzounoglou2014}_{Ouzounoglou2014}	8525.731000000029	8519.11973953247	90	20	0.0	
{Pathak2013}_{Pathak2013}	1.9834999999999958	2.5120973587036133	57	172	0.0	
{Pathak2013a}_{Pathak2013a}	1.8790000000000422	2.4051666259765625	52	176	0.0	
{Pritchard2002}_{Pritchard2002}	0.0	54.1226863861084	25	87	-1.0	
{Proctor2010a}_{Proctor2010a}	0.0	4408.101916313171	136	83	-1.0	
{Proctor2013a}_{Proctor2013a}	0.0	90.17038345336914	75	131	-1.0	
{Qi2013a}_{Qi2013a}	0.0	4392.032146453857	136	83	-1.0	
{Sasagawa2005}_{Sasagawa2005}	30220.2450000002	30184.221982955933	99	234	0.0	
{Sengupta2015}_{Sengupta2015}	0.0	4134.044170379639	240	272	-1.0	
{Singh2006}_{Singh2006}	0.0	88.45043182373047	68	105	-1.0	
{Sivakumar2011c}_{Sivakumar2011c}	151.47999999999956	151.93843841552734	50	56	0.0	
{Ueda2001}_{Ueda2001}	1.1459999999999901	1.4139413833618164	13	66	0.0	
{Ung2008}_{Ung2008}	0.0	6563.235640525818	194	313	-1.0	
{Yang2007}_{Yang2007}	0.0	87.13400363922119	25	54	-1.0	
{aguda1999_fig5c}_{model0_aguda1}	70.61700000000924	71.98381423950195	12	32	0.0	
{alexander2010_fig2-user}_{model1_alexander1}	0.0	26.836037635803223	5	12	-1.0	
{alexander2010_fig2-user-2}_{model1_alexander2}	0.0	28.055787086486816	5	13	-1.0	
{alsheihk2011_fig3-user}_{model2_alsheihk1}	1.9554999999997782	3.377676010131836	5	7	0.0	
{alsheihk2011_fig4-user}_{model2_alsheihk1}	1.6860000000001873	2.8150081634521484	5	7	0.0	
{alsheihk2011_fig5-user}_{model2_alsheihk1}	1.917000000000339	3.046393394470215	5	7	0.0	
